axis_id,layer,prompt_index,pair_id,template_id,split,side,alpha,positions,logprob_diff,prompt
infectious_etiology_ccs,33,109,infectious_etiology_ccs_0066_a84830bf25,9,test,positive,1.0,prompt_all,-8.948951706290245,Medical concept extraction task. Input diagnosis: Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site. Output concept:
infectious_etiology_ccs,33,109,infectious_etiology_ccs_0066_a84830bf25,9,test,positive,2.0,prompt_all,-8.947107300162315,Medical concept extraction task. Input diagnosis: Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site. Output concept:
infectious_etiology_ccs,33,109,infectious_etiology_ccs_0066_a84830bf25,9,test,positive,4.0,prompt_all,-8.943429216742516,Medical concept extraction task. Input diagnosis: Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site. Output concept:
infectious_etiology_ccs,33,109,infectious_etiology_ccs_0066_a84830bf25,9,test,positive,6.0,prompt_all,-8.939748987555504,Medical concept extraction task. Input diagnosis: Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site. Output concept:
infectious_etiology_ccs,33,110,infectious_etiology_ccs_0066_a84830bf25,10,test,positive,-6.0,prompt_all,-4.6784573793411255,"Given the ICD description Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site and code 041.6, classify the concept as"
infectious_etiology_ccs,33,110,infectious_etiology_ccs_0066_a84830bf25,10,test,positive,-4.0,prompt_all,-4.674726605415344,"Given the ICD description Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site and code 041.6, classify the concept as"
infectious_etiology_ccs,33,110,infectious_etiology_ccs_0066_a84830bf25,10,test,positive,-2.0,prompt_all,-4.670995831489563,"Given the ICD description Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site and code 041.6, classify the concept as"
infectious_etiology_ccs,33,110,infectious_etiology_ccs_0066_a84830bf25,10,test,positive,-1.0,prompt_all,-4.669133305549622,"Given the ICD description Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site and code 041.6, classify the concept as"
infectious_etiology_ccs,33,110,infectious_etiology_ccs_0066_a84830bf25,10,test,positive,0.0,prompt_all,-4.667267918586731,"Given the ICD description Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site and code 041.6, classify the concept as"
infectious_etiology_ccs,33,110,infectious_etiology_ccs_0066_a84830bf25,10,test,positive,1.0,prompt_all,-4.6654006242752075,"Given the ICD description Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site and code 041.6, classify the concept as"
infectious_etiology_ccs,33,110,infectious_etiology_ccs_0066_a84830bf25,10,test,positive,2.0,prompt_all,-4.663535237312317,"Given the ICD description Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site and code 041.6, classify the concept as"
infectious_etiology_ccs,33,110,infectious_etiology_ccs_0066_a84830bf25,10,test,positive,4.0,prompt_all,-4.659802556037903,"Given the ICD description Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site and code 041.6, classify the concept as"
infectious_etiology_ccs,33,110,infectious_etiology_ccs_0066_a84830bf25,10,test,positive,6.0,prompt_all,-4.656076550483704,"Given the ICD description Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site and code 041.6, classify the concept as"
infectious_etiology_ccs,33,111,infectious_etiology_ccs_0066_a84830bf25,8,test,negative,-6.0,prompt_all,-21.07680332660675,"The diagnosis text is 'Herpes simplex without mention of complication'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,111,infectious_etiology_ccs_0066_a84830bf25,8,test,negative,-4.0,prompt_all,-21.073183178901672,"The diagnosis text is 'Herpes simplex without mention of complication'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,111,infectious_etiology_ccs_0066_a84830bf25,8,test,negative,-2.0,prompt_all,-21.06955349445343,"The diagnosis text is 'Herpes simplex without mention of complication'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,111,infectious_etiology_ccs_0066_a84830bf25,8,test,negative,-1.0,prompt_all,-21.067737698554993,"The diagnosis text is 'Herpes simplex without mention of complication'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,111,infectious_etiology_ccs_0066_a84830bf25,8,test,negative,0.0,prompt_all,-21.06593143939972,"The diagnosis text is 'Herpes simplex without mention of complication'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,111,infectious_etiology_ccs_0066_a84830bf25,8,test,negative,1.0,prompt_all,-21.06411373615265,"The diagnosis text is 'Herpes simplex without mention of complication'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,111,infectious_etiology_ccs_0066_a84830bf25,8,test,negative,2.0,prompt_all,-21.06229794025421,"The diagnosis text is 'Herpes simplex without mention of complication'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,111,infectious_etiology_ccs_0066_a84830bf25,8,test,negative,4.0,prompt_all,-21.058677792549133,"The diagnosis text is 'Herpes simplex without mention of complication'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,111,infectious_etiology_ccs_0066_a84830bf25,8,test,negative,6.0,prompt_all,-21.055050015449524,"The diagnosis text is 'Herpes simplex without mention of complication'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,112,infectious_etiology_ccs_0066_a84830bf25,9,test,negative,-6.0,prompt_all,-30.805685382336378,Medical concept extraction task. Input diagnosis: Herpes simplex without mention of complication. Output concept:
infectious_etiology_ccs,33,112,infectious_etiology_ccs_0066_a84830bf25,9,test,negative,-4.0,prompt_all,-30.80221114680171,Medical concept extraction task. Input diagnosis: Herpes simplex without mention of complication. Output concept:
infectious_etiology_ccs,33,112,infectious_etiology_ccs_0066_a84830bf25,9,test,negative,-2.0,prompt_all,-30.79873214289546,Medical concept extraction task. Input diagnosis: Herpes simplex without mention of complication. Output concept:
infectious_etiology_ccs,33,112,infectious_etiology_ccs_0066_a84830bf25,9,test,negative,-1.0,prompt_all,-30.796995025128126,Medical concept extraction task. Input diagnosis: Herpes simplex without mention of complication. Output concept:
infectious_etiology_ccs,33,112,infectious_etiology_ccs_0066_a84830bf25,9,test,negative,0.0,prompt_all,-30.795251708477736,Medical concept extraction task. Input diagnosis: Herpes simplex without mention of complication. Output concept:
infectious_etiology_ccs,33,112,infectious_etiology_ccs_0066_a84830bf25,9,test,negative,1.0,prompt_all,-30.793516498059034,Medical concept extraction task. Input diagnosis: Herpes simplex without mention of complication. Output concept:
infectious_etiology_ccs,33,112,infectious_etiology_ccs_0066_a84830bf25,9,test,negative,2.0,prompt_all,-30.791773181408644,Medical concept extraction task. Input diagnosis: Herpes simplex without mention of complication. Output concept:
infectious_etiology_ccs,33,112,infectious_etiology_ccs_0066_a84830bf25,9,test,negative,4.0,prompt_all,-30.788298469036818,Medical concept extraction task. Input diagnosis: Herpes simplex without mention of complication. Output concept:
infectious_etiology_ccs,33,112,infectious_etiology_ccs_0066_a84830bf25,9,test,negative,6.0,prompt_all,-30.78481612727046,Medical concept extraction task. Input diagnosis: Herpes simplex without mention of complication. Output concept:
infectious_etiology_ccs,33,113,infectious_etiology_ccs_0066_a84830bf25,10,test,negative,-6.0,prompt_all,-19.233999133110046,"Given the ICD description Herpes simplex without mention of complication and code 054.9, classify the concept as"
infectious_etiology_ccs,33,113,infectious_etiology_ccs_0066_a84830bf25,10,test,negative,-4.0,prompt_all,-19.230132937431335,"Given the ICD description Herpes simplex without mention of complication and code 054.9, classify the concept as"
infectious_etiology_ccs,33,113,infectious_etiology_ccs_0066_a84830bf25,10,test,negative,-2.0,prompt_all,-19.226261019706726,"Given the ICD description Herpes simplex without mention of complication and code 054.9, classify the concept as"
infectious_etiology_ccs,33,113,infectious_etiology_ccs_0066_a84830bf25,10,test,negative,-1.0,prompt_all,-19.22433078289032,"Given the ICD description Herpes simplex without mention of complication and code 054.9, classify the concept as"
infectious_etiology_ccs,33,113,infectious_etiology_ccs_0066_a84830bf25,10,test,negative,0.0,prompt_all,-19.222391963005066,"Given the ICD description Herpes simplex without mention of complication and code 054.9, classify the concept as"
infectious_etiology_ccs,33,113,infectious_etiology_ccs_0066_a84830bf25,10,test,negative,1.0,prompt_all,-19.22045886516571,"Given the ICD description Herpes simplex without mention of complication and code 054.9, classify the concept as"
infectious_etiology_ccs,33,113,infectious_etiology_ccs_0066_a84830bf25,10,test,negative,2.0,prompt_all,-19.21852195262909,"Given the ICD description Herpes simplex without mention of complication and code 054.9, classify the concept as"
infectious_etiology_ccs,33,113,infectious_etiology_ccs_0066_a84830bf25,10,test,negative,4.0,prompt_all,-19.21465575695038,"Given the ICD description Herpes simplex without mention of complication and code 054.9, classify the concept as"
infectious_etiology_ccs,33,113,infectious_etiology_ccs_0066_a84830bf25,10,test,negative,6.0,prompt_all,-19.21078860759735,"Given the ICD description Herpes simplex without mention of complication and code 054.9, classify the concept as"
infectious_etiology_ccs,33,114,infectious_etiology_ccs_0070_170b687c29,8,test,positive,-6.0,prompt_all,-15.908013224601746,"The diagnosis text is 'Tropical pyomyositis'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,114,infectious_etiology_ccs_0070_170b687c29,8,test,positive,-4.0,prompt_all,-15.904568552970886,"The diagnosis text is 'Tropical pyomyositis'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,114,infectious_etiology_ccs_0070_170b687c29,8,test,positive,-2.0,prompt_all,-15.901116251945496,"The diagnosis text is 'Tropical pyomyositis'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,114,infectious_etiology_ccs_0070_170b687c29,8,test,positive,-1.0,prompt_all,-15.899393916130066,"The diagnosis text is 'Tropical pyomyositis'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,114,infectious_etiology_ccs_0070_170b687c29,8,test,positive,0.0,prompt_all,-15.897673487663269,"The diagnosis text is 'Tropical pyomyositis'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,114,infectious_etiology_ccs_0070_170b687c29,8,test,positive,1.0,prompt_all,-15.89595115184784,"The diagnosis text is 'Tropical pyomyositis'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,114,infectious_etiology_ccs_0070_170b687c29,8,test,positive,2.0,prompt_all,-15.894221186637878,"The diagnosis text is 'Tropical pyomyositis'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,114,infectious_etiology_ccs_0070_170b687c29,8,test,positive,4.0,prompt_all,-15.890776515007019,"The diagnosis text is 'Tropical pyomyositis'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,114,infectious_etiology_ccs_0070_170b687c29,8,test,positive,6.0,prompt_all,-15.887328028678894,"The diagnosis text is 'Tropical pyomyositis'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,115,infectious_etiology_ccs_0070_170b687c29,9,test,positive,-6.0,prompt_all,-21.161549918353558,Medical concept extraction task. Input diagnosis: Tropical pyomyositis. Output concept:
infectious_etiology_ccs,33,115,infectious_etiology_ccs_0070_170b687c29,9,test,positive,-4.0,prompt_all,-21.157673709094524,Medical concept extraction task. Input diagnosis: Tropical pyomyositis. Output concept:
infectious_etiology_ccs,33,115,infectious_etiology_ccs_0070_170b687c29,9,test,positive,-2.0,prompt_all,-21.1538008376956,Medical concept extraction task. Input diagnosis: Tropical pyomyositis. Output concept:
infectious_etiology_ccs,33,115,infectious_etiology_ccs_0070_170b687c29,9,test,positive,-1.0,prompt_all,-21.151867263019085,Medical concept extraction task. Input diagnosis: Tropical pyomyositis. Output concept:
infectious_etiology_ccs,33,115,infectious_etiology_ccs_0070_170b687c29,9,test,positive,0.0,prompt_all,-21.149929396808147,Medical concept extraction task. Input diagnosis: Tropical pyomyositis. Output concept:
infectious_etiology_ccs,33,115,infectious_etiology_ccs_0070_170b687c29,9,test,positive,1.0,prompt_all,-21.147992007434368,Medical concept extraction task. Input diagnosis: Tropical pyomyositis. Output concept:
infectious_etiology_ccs,33,115,infectious_etiology_ccs_0070_170b687c29,9,test,positive,2.0,prompt_all,-21.146057479083538,Medical concept extraction task. Input diagnosis: Tropical pyomyositis. Output concept:
infectious_etiology_ccs,33,115,infectious_etiology_ccs_0070_170b687c29,9,test,positive,4.0,prompt_all,-21.142183177173138,Medical concept extraction task. Input diagnosis: Tropical pyomyositis. Output concept:
infectious_etiology_ccs,33,115,infectious_etiology_ccs_0070_170b687c29,9,test,positive,6.0,prompt_all,-21.13831078261137,Medical concept extraction task. Input diagnosis: Tropical pyomyositis. Output concept:
infectious_etiology_ccs,33,116,infectious_etiology_ccs_0070_170b687c29,10,test,positive,-6.0,prompt_all,-6.816626310348511,"Given the ICD description Tropical pyomyositis and code 040.81, classify the concept as"
infectious_etiology_ccs,33,116,infectious_etiology_ccs_0070_170b687c29,10,test,positive,-4.0,prompt_all,-6.812835454940796,"Given the ICD description Tropical pyomyositis and code 040.81, classify the concept as"
infectious_etiology_ccs,33,116,infectious_etiology_ccs_0070_170b687c29,10,test,positive,-2.0,prompt_all,-6.809043645858765,"Given the ICD description Tropical pyomyositis and code 040.81, classify the concept as"
infectious_etiology_ccs,33,116,infectious_etiology_ccs_0070_170b687c29,10,test,positive,-1.0,prompt_all,-6.807152509689331,"Given the ICD description Tropical pyomyositis and code 040.81, classify the concept as"
infectious_etiology_ccs,33,116,infectious_etiology_ccs_0070_170b687c29,10,test,positive,0.0,prompt_all,-6.805259466171265,"Given the ICD description Tropical pyomyositis and code 040.81, classify the concept as"
infectious_etiology_ccs,33,116,infectious_etiology_ccs_0070_170b687c29,10,test,positive,1.0,prompt_all,-6.803361654281616,"Given the ICD description Tropical pyomyositis and code 040.81, classify the concept as"
infectious_etiology_ccs,33,116,infectious_etiology_ccs_0070_170b687c29,10,test,positive,2.0,prompt_all,-6.80146861076355,"Given the ICD description Tropical pyomyositis and code 040.81, classify the concept as"
infectious_etiology_ccs,33,116,infectious_etiology_ccs_0070_170b687c29,10,test,positive,4.0,prompt_all,-6.797680616378784,"Given the ICD description Tropical pyomyositis and code 040.81, classify the concept as"
infectious_etiology_ccs,33,116,infectious_etiology_ccs_0070_170b687c29,10,test,positive,6.0,prompt_all,-6.793890714645386,"Given the ICD description Tropical pyomyositis and code 040.81, classify the concept as"
infectious_etiology_ccs,33,117,infectious_etiology_ccs_0070_170b687c29,8,test,negative,-6.0,prompt_all,-16.16603910923004,"The diagnosis text is 'Adenovirus infection in conditions classified elsewhere and of unspecified site'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,117,infectious_etiology_ccs_0070_170b687c29,8,test,negative,-4.0,prompt_all,-16.162638306617737,"The diagnosis text is 'Adenovirus infection in conditions classified elsewhere and of unspecified site'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,117,infectious_etiology_ccs_0070_170b687c29,8,test,negative,-2.0,prompt_all,-16.159239411354065,"The diagnosis text is 'Adenovirus infection in conditions classified elsewhere and of unspecified site'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,117,infectious_etiology_ccs_0070_170b687c29,8,test,negative,-1.0,prompt_all,-16.157540917396545,"The diagnosis text is 'Adenovirus infection in conditions classified elsewhere and of unspecified site'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,117,infectious_etiology_ccs_0070_170b687c29,8,test,negative,0.0,prompt_all,-16.155834794044495,"The diagnosis text is 'Adenovirus infection in conditions classified elsewhere and of unspecified site'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,117,infectious_etiology_ccs_0070_170b687c29,8,test,negative,1.0,prompt_all,-16.15414011478424,"The diagnosis text is 'Adenovirus infection in conditions classified elsewhere and of unspecified site'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,117,infectious_etiology_ccs_0070_170b687c29,8,test,negative,2.0,prompt_all,-16.15243971347809,"The diagnosis text is 'Adenovirus infection in conditions classified elsewhere and of unspecified site'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,117,infectious_etiology_ccs_0070_170b687c29,8,test,negative,4.0,prompt_all,-16.1490398645401,"The diagnosis text is 'Adenovirus infection in conditions classified elsewhere and of unspecified site'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,117,infectious_etiology_ccs_0070_170b687c29,8,test,negative,6.0,prompt_all,-16.14563810825348,"The diagnosis text is 'Adenovirus infection in conditions classified elsewhere and of unspecified site'. In this experiment, its medical concept side is"
infectious_etiology_ccs,33,118,infectious_etiology_ccs_0070_170b687c29,9,test,negative,-6.0,prompt_all,-24.026314716786146,Medical concept extraction task. Input diagnosis: Adenovirus infection in conditions classified elsewhere and of unspecified site. Output concept:
infectious_etiology_ccs,33,118,infectious_etiology_ccs_0070_170b687c29,9,test,negative,-4.0,prompt_all,-24.02290103957057,Medical concept extraction task. Input diagnosis: Adenovirus infection in conditions classified elsewhere and of unspecified site. Output concept:
infectious_etiology_ccs,33,118,infectious_etiology_ccs_0070_170b687c29,9,test,negative,-2.0,prompt_all,-24.019484978169203,Medical concept extraction task. Input diagnosis: Adenovirus infection in conditions classified elsewhere and of unspecified site. Output concept:
infectious_etiology_ccs,33,118,infectious_etiology_ccs_0070_170b687c29,9,test,negative,-1.0,prompt_all,-24.017782669514418,Medical concept extraction task. Input diagnosis: Adenovirus infection in conditions classified elsewhere and of unspecified site. Output concept:
infectious_etiology_ccs,33,118,infectious_etiology_ccs_0070_170b687c29,9,test,negative,0.0,prompt_all,-24.016074638813734,Medical concept extraction task. Input diagnosis: Adenovirus infection in conditions classified elsewhere and of unspecified site. Output concept:
infectious_etiology_ccs,33,118,infectious_etiology_ccs_0070_170b687c29,9,test,negative,1.0,prompt_all,-24.014370422810316,Medical concept extraction task. Input diagnosis: Adenovirus infection in conditions classified elsewhere and of unspecified site. Output concept:
infectious_etiology_ccs,33,118,infectious_etiology_ccs_0070_170b687c29,9,test,negative,2.0,prompt_all,-24.01266286894679,Medical concept extraction task. Input diagnosis: Adenovirus infection in conditions classified elsewhere and of unspecified site. Output concept:
infectious_etiology_ccs,33,118,infectious_etiology_ccs_0070_170b687c29,9,test,negative,4.0,prompt_all,-24.009248714894056,Medical concept extraction task. Input diagnosis: Adenovirus infection in conditions classified elsewhere and of unspecified site. Output concept:
infectious_etiology_ccs,33,118,infectious_etiology_ccs_0070_170b687c29,9,test,negative,6.0,prompt_all,-24.005834560841322,Medical concept extraction task. Input diagnosis: Adenovirus infection in conditions classified elsewhere and of unspecified site. Output concept:
infectious_etiology_ccs,33,119,infectious_etiology_ccs_0070_170b687c29,10,test,negative,-6.0,prompt_all,-20.44756728410721,"Given the ICD description Adenovirus infection in conditions classified elsewhere and of unspecified site and code 079.0, classify the concept as"
infectious_etiology_ccs,33,119,infectious_etiology_ccs_0070_170b687c29,10,test,negative,-4.0,prompt_all,-20.443785965442657,"Given the ICD description Adenovirus infection in conditions classified elsewhere and of unspecified site and code 079.0, classify the concept as"
infectious_etiology_ccs,33,119,infectious_etiology_ccs_0070_170b687c29,10,test,negative,-2.0,prompt_all,-20.440004646778107,"Given the ICD description Adenovirus infection in conditions classified elsewhere and of unspecified site and code 079.0, classify the concept as"
infectious_etiology_ccs,33,119,infectious_etiology_ccs_0070_170b687c29,10,test,negative,-1.0,prompt_all,-20.43811923265457,"Given the ICD description Adenovirus infection in conditions classified elsewhere and of unspecified site and code 079.0, classify the concept as"
infectious_etiology_ccs,33,119,infectious_etiology_ccs_0070_170b687c29,10,test,negative,0.0,prompt_all,-20.436230957508087,"Given the ICD description Adenovirus infection in conditions classified elsewhere and of unspecified site and code 079.0, classify the concept as"
infectious_etiology_ccs,33,119,infectious_etiology_ccs_0070_170b687c29,10,test,negative,1.0,prompt_all,-20.434336960315704,"Given the ICD description Adenovirus infection in conditions classified elsewhere and of unspecified site and code 079.0, classify the concept as"
infectious_etiology_ccs,33,119,infectious_etiology_ccs_0070_170b687c29,10,test,negative,2.0,prompt_all,-20.432446777820587,"Given the ICD description Adenovirus infection in conditions classified elsewhere and of unspecified site and code 079.0, classify the concept as"
infectious_etiology_ccs,33,119,infectious_etiology_ccs_0070_170b687c29,10,test,negative,4.0,prompt_all,-20.428668320178986,"Given the ICD description Adenovirus infection in conditions classified elsewhere and of unspecified site and code 079.0, classify the concept as"
infectious_etiology_ccs,33,119,infectious_etiology_ccs_0070_170b687c29,10,test,negative,6.0,prompt_all,-20.424888908863068,"Given the ICD description Adenovirus infection in conditions classified elsewhere and of unspecified site and code 079.0, classify the concept as"
intracranial_injury_vs_upper_limb_fracture_ccs,33,0,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,8,test,positive,-6.0,prompt_all,15.130663592368393,"The diagnosis text is 'Concussion with no loss of consciousness'. In this experiment, its medical concept side is"
intracranial_injury_vs_upper_limb_fracture_ccs,33,0,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,8,test,positive,-4.0,prompt_all,15.132850367575912,"The diagnosis text is 'Concussion with no loss of consciousness'. In this experiment, its medical concept side is"
intracranial_injury_vs_upper_limb_fracture_ccs,33,0,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,8,test,positive,-2.0,prompt_all,15.135044772177963,"The diagnosis text is 'Concussion with no loss of consciousness'. In this experiment, its medical concept side is"
intracranial_injury_vs_upper_limb_fracture_ccs,33,0,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,8,test,positive,-1.0,prompt_all,15.136139590293197,"The diagnosis text is 'Concussion with no loss of consciousness'. In this experiment, its medical concept side is"
intracranial_injury_vs_upper_limb_fracture_ccs,33,0,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,8,test,positive,0.0,prompt_all,15.13722964003685,"The diagnosis text is 'Concussion with no loss of consciousness'. In this experiment, its medical concept side is"
intracranial_injury_vs_upper_limb_fracture_ccs,33,0,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,8,test,positive,1.0,prompt_all,15.138324458152084,"The diagnosis text is 'Concussion with no loss of consciousness'. In this experiment, its medical concept side is"
intracranial_injury_vs_upper_limb_fracture_ccs,33,0,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,8,test,positive,2.0,prompt_all,15.139421183615951,"The diagnosis text is 'Concussion with no loss of consciousness'. In this experiment, its medical concept side is"
intracranial_injury_vs_upper_limb_fracture_ccs,33,0,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,8,test,positive,4.0,prompt_all,15.141612727195053,"The diagnosis text is 'Concussion with no loss of consciousness'. In this experiment, its medical concept side is"
intracranial_injury_vs_upper_limb_fracture_ccs,33,0,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,8,test,positive,6.0,prompt_all,15.143804270774154,"The diagnosis text is 'Concussion with no loss of consciousness'. In this experiment, its medical concept side is"
intracranial_injury_vs_upper_limb_fracture_ccs,33,1,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,9,test,positive,-6.0,prompt_all,25.504301012930227,Medical concept extraction task. Input diagnosis: Concussion with no loss of consciousness. Output concept:
intracranial_injury_vs_upper_limb_fracture_ccs,33,1,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,9,test,positive,-4.0,prompt_all,25.50669378179009,Medical concept extraction task. Input diagnosis: Concussion with no loss of consciousness. Output concept:
intracranial_injury_vs_upper_limb_fracture_ccs,33,1,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,9,test,positive,-2.0,prompt_all,25.50908273595269,Medical concept extraction task. Input diagnosis: Concussion with no loss of consciousness. Output concept:
intracranial_injury_vs_upper_limb_fracture_ccs,33,1,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,9,test,positive,-1.0,prompt_all,25.51028150456841,Medical concept extraction task. Input diagnosis: Concussion with no loss of consciousness. Output concept:
intracranial_injury_vs_upper_limb_fracture_ccs,33,1,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,9,test,positive,0.0,prompt_all,25.511474551138235,Medical concept extraction task. Input diagnosis: Concussion with no loss of consciousness. Output concept:
intracranial_injury_vs_upper_limb_fracture_ccs,33,1,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,9,test,positive,1.0,prompt_all,25.51267522710259,Medical concept extraction task. Input diagnosis: Concussion with no loss of consciousness. Output concept:
intracranial_injury_vs_upper_limb_fracture_ccs,33,1,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,9,test,positive,2.0,prompt_all,25.513868750509573,Medical concept extraction task. Input diagnosis: Concussion with no loss of consciousness. Output concept:
intracranial_injury_vs_upper_limb_fracture_ccs,33,1,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,9,test,positive,4.0,prompt_all,25.516258658346487,Medical concept extraction task. Input diagnosis: Concussion with no loss of consciousness. Output concept:
intracranial_injury_vs_upper_limb_fracture_ccs,33,1,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,9,test,positive,6.0,prompt_all,25.51864904302056,Medical concept extraction task. Input diagnosis: Concussion with no loss of consciousness. Output concept:
intracranial_injury_vs_upper_limb_fracture_ccs,33,2,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,10,test,positive,-6.0,prompt_all,9.355032536732324,"Given the ICD description Concussion with no loss of consciousness and code 850.0, classify the concept as"
intracranial_injury_vs_upper_limb_fracture_ccs,33,2,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,10,test,positive,-4.0,prompt_all,9.357412907826074,"Given the ICD description Concussion with no loss of consciousness and code 850.0, classify the concept as"
intracranial_injury_vs_upper_limb_fracture_ccs,33,2,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,10,test,positive,-2.0,prompt_all,9.359796139942773,"Given the ICD description Concussion with no loss of consciousness and code 850.0, classify the concept as"
intracranial_injury_vs_upper_limb_fracture_ccs,33,2,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,10,test,positive,-1.0,prompt_all,9.360986325489648,"Given the ICD description Concussion with no loss of consciousness and code 850.0, classify the concept as"
intracranial_injury_vs_upper_limb_fracture_ccs,33,2,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,10,test,positive,0.0,prompt_all,9.362179372059472,"Given the ICD description Concussion with no loss of consciousness and code 850.0, classify the concept as"
intracranial_injury_vs_upper_limb_fracture_ccs,33,2,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,10,test,positive,1.0,prompt_all,9.363367650257715,"Given the ICD description Concussion with no loss of consciousness and code 850.0, classify the concept as"
intracranial_injury_vs_upper_limb_fracture_ccs,33,2,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,10,test,positive,2.0,prompt_all,9.364561650501855,"Given the ICD description Concussion with no loss of consciousness and code 850.0, classify the concept as"
intracranial_injury_vs_upper_limb_fracture_ccs,33,2,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,10,test,positive,4.0,prompt_all,9.366943928944238,"Given the ICD description Concussion with no loss of consciousness and code 850.0, classify the concept as"
intracranial_injury_vs_upper_limb_fracture_ccs,33,2,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,10,test,positive,6.0,prompt_all,9.36932620738662,"Given the ICD description Concussion with no loss of consciousness and code 850.0, classify the concept as"
intracranial_injury_vs_upper_limb_fracture_ccs,33,3,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,8,test,negative,-6.0,prompt_all,10.104896767064929,"The diagnosis text is 'Multiple closed fractures of hand bones'. In this experiment, its medical concept side is"
intracranial_injury_vs_upper_limb_fracture_ccs,33,3,intracranial_injury_vs_upper_limb_fracture_ccs_0002_c32576eebd,8,test,negative,-4.0,prompt_all,10.107120735570788,"The diagnosis text is 'Multiple closed fractures of hand bones'. In this experiment, its medical concept side is"
