axis_id,axis_description,side,side_name,concept_label,opposite_label,pair_id,pair_split,template_id,template_split,split,icd_code,icd_description,ccs_string,prompt
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0078_27fbd78267,train,10,test,calibration,D18,"Hemangioma and lymphangioma, any site",Other and unspecified benign neoplasm,"Given the ICD description Hemangioma and lymphangioma, any site and code D18, classify the concept as"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0079_7262577ac6,test,1,train,calibration,C54.1,Malignant neoplasm of endometrium,Cancer of uterus,Clinical coding note: ICD C54.1 is described as Malignant neoplasm of endometrium. The contrastive medical concept is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0079_7262577ac6,test,2,train,calibration,C54.1,Malignant neoplasm of endometrium,Cancer of uterus,Medical ontology entry: Malignant neoplasm of endometrium (C54.1). The best concept label is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0079_7262577ac6,test,3,train,calibration,C54.1,Malignant neoplasm of endometrium,Cancer of uterus,A clinician reviews the diagnosis 'Malignant neoplasm of endometrium' with ICD code C54.1. This diagnosis belongs to the concept
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0079_7262577ac6,test,4,train,calibration,C54.1,Malignant neoplasm of endometrium,Cancer of uterus,"In a diagnostic terminology table, C54.1 means Malignant neoplasm of endometrium. The relevant concept category is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0079_7262577ac6,test,5,train,calibration,C54.1,Malignant neoplasm of endometrium,Cancer of uterus,Coding audit: diagnosis=C54.1; description=Malignant neoplasm of endometrium. Assign the medical concept label:
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0079_7262577ac6,test,6,train,calibration,C54.1,Malignant neoplasm of endometrium,Cancer of uterus,EHR problem list item: Malignant neoplasm of endometrium. The high-level concept represented by this item is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0079_7262577ac6,test,7,train,calibration,C54.1,Malignant neoplasm of endometrium,Cancer of uterus,"For ICD concept C54.1, 'Malignant neoplasm of endometrium', the contrastive label should be"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0079_7262577ac6,test,8,test,test,C54.1,Malignant neoplasm of endometrium,Cancer of uterus,"The diagnosis text is 'Malignant neoplasm of endometrium'. In this experiment, its medical concept side is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0079_7262577ac6,test,9,test,test,C54.1,Malignant neoplasm of endometrium,Cancer of uterus,Medical concept extraction task. Input diagnosis: Malignant neoplasm of endometrium. Output concept:
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0079_7262577ac6,test,10,test,test,C54.1,Malignant neoplasm of endometrium,Cancer of uterus,"Given the ICD description Malignant neoplasm of endometrium and code C54.1, classify the concept as"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0079_7262577ac6,test,1,train,calibration,D13.7,Benign neoplasm of endocrine pancreas,Other and unspecified benign neoplasm,Clinical coding note: ICD D13.7 is described as Benign neoplasm of endocrine pancreas. The contrastive medical concept is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0079_7262577ac6,test,2,train,calibration,D13.7,Benign neoplasm of endocrine pancreas,Other and unspecified benign neoplasm,Medical ontology entry: Benign neoplasm of endocrine pancreas (D13.7). The best concept label is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0079_7262577ac6,test,3,train,calibration,D13.7,Benign neoplasm of endocrine pancreas,Other and unspecified benign neoplasm,A clinician reviews the diagnosis 'Benign neoplasm of endocrine pancreas' with ICD code D13.7. This diagnosis belongs to the concept
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0079_7262577ac6,test,4,train,calibration,D13.7,Benign neoplasm of endocrine pancreas,Other and unspecified benign neoplasm,"In a diagnostic terminology table, D13.7 means Benign neoplasm of endocrine pancreas. The relevant concept category is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0079_7262577ac6,test,5,train,calibration,D13.7,Benign neoplasm of endocrine pancreas,Other and unspecified benign neoplasm,Coding audit: diagnosis=D13.7; description=Benign neoplasm of endocrine pancreas. Assign the medical concept label:
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0079_7262577ac6,test,6,train,calibration,D13.7,Benign neoplasm of endocrine pancreas,Other and unspecified benign neoplasm,EHR problem list item: Benign neoplasm of endocrine pancreas. The high-level concept represented by this item is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0079_7262577ac6,test,7,train,calibration,D13.7,Benign neoplasm of endocrine pancreas,Other and unspecified benign neoplasm,"For ICD concept D13.7, 'Benign neoplasm of endocrine pancreas', the contrastive label should be"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0079_7262577ac6,test,8,test,test,D13.7,Benign neoplasm of endocrine pancreas,Other and unspecified benign neoplasm,"The diagnosis text is 'Benign neoplasm of endocrine pancreas'. In this experiment, its medical concept side is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0079_7262577ac6,test,9,test,test,D13.7,Benign neoplasm of endocrine pancreas,Other and unspecified benign neoplasm,Medical concept extraction task. Input diagnosis: Benign neoplasm of endocrine pancreas. Output concept:
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0079_7262577ac6,test,10,test,test,D13.7,Benign neoplasm of endocrine pancreas,Other and unspecified benign neoplasm,"Given the ICD description Benign neoplasm of endocrine pancreas and code D13.7, classify the concept as"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0080_fd3c736191,train,1,train,train,C23,Malignant neoplasm of gallbladder,Cancer of other GI organs; peritoneum,Clinical coding note: ICD C23 is described as Malignant neoplasm of gallbladder. The contrastive medical concept is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0080_fd3c736191,train,2,train,train,C23,Malignant neoplasm of gallbladder,Cancer of other GI organs; peritoneum,Medical ontology entry: Malignant neoplasm of gallbladder (C23). The best concept label is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0080_fd3c736191,train,3,train,train,C23,Malignant neoplasm of gallbladder,Cancer of other GI organs; peritoneum,A clinician reviews the diagnosis 'Malignant neoplasm of gallbladder' with ICD code C23. This diagnosis belongs to the concept
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0080_fd3c736191,train,4,train,train,C23,Malignant neoplasm of gallbladder,Cancer of other GI organs; peritoneum,"In a diagnostic terminology table, C23 means Malignant neoplasm of gallbladder. The relevant concept category is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0080_fd3c736191,train,5,train,train,C23,Malignant neoplasm of gallbladder,Cancer of other GI organs; peritoneum,Coding audit: diagnosis=C23; description=Malignant neoplasm of gallbladder. Assign the medical concept label:
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0080_fd3c736191,train,6,train,train,C23,Malignant neoplasm of gallbladder,Cancer of other GI organs; peritoneum,EHR problem list item: Malignant neoplasm of gallbladder. The high-level concept represented by this item is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0080_fd3c736191,train,7,train,train,C23,Malignant neoplasm of gallbladder,Cancer of other GI organs; peritoneum,"For ICD concept C23, 'Malignant neoplasm of gallbladder', the contrastive label should be"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0080_fd3c736191,train,8,test,calibration,C23,Malignant neoplasm of gallbladder,Cancer of other GI organs; peritoneum,"The diagnosis text is 'Malignant neoplasm of gallbladder'. In this experiment, its medical concept side is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0080_fd3c736191,train,9,test,calibration,C23,Malignant neoplasm of gallbladder,Cancer of other GI organs; peritoneum,Medical concept extraction task. Input diagnosis: Malignant neoplasm of gallbladder. Output concept:
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0080_fd3c736191,train,10,test,calibration,C23,Malignant neoplasm of gallbladder,Cancer of other GI organs; peritoneum,"Given the ICD description Malignant neoplasm of gallbladder and code C23, classify the concept as"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0080_fd3c736191,train,1,train,train,D12.6,"Benign neoplasm of colon, unspecified",Other and unspecified benign neoplasm,"Clinical coding note: ICD D12.6 is described as Benign neoplasm of colon, unspecified. The contrastive medical concept is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0080_fd3c736191,train,2,train,train,D12.6,"Benign neoplasm of colon, unspecified",Other and unspecified benign neoplasm,"Medical ontology entry: Benign neoplasm of colon, unspecified (D12.6). The best concept label is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0080_fd3c736191,train,3,train,train,D12.6,"Benign neoplasm of colon, unspecified",Other and unspecified benign neoplasm,"A clinician reviews the diagnosis 'Benign neoplasm of colon, unspecified' with ICD code D12.6. This diagnosis belongs to the concept"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0080_fd3c736191,train,4,train,train,D12.6,"Benign neoplasm of colon, unspecified",Other and unspecified benign neoplasm,"In a diagnostic terminology table, D12.6 means Benign neoplasm of colon, unspecified. The relevant concept category is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0080_fd3c736191,train,5,train,train,D12.6,"Benign neoplasm of colon, unspecified",Other and unspecified benign neoplasm,"Coding audit: diagnosis=D12.6; description=Benign neoplasm of colon, unspecified. Assign the medical concept label:"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0080_fd3c736191,train,6,train,train,D12.6,"Benign neoplasm of colon, unspecified",Other and unspecified benign neoplasm,"EHR problem list item: Benign neoplasm of colon, unspecified. The high-level concept represented by this item is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0080_fd3c736191,train,7,train,train,D12.6,"Benign neoplasm of colon, unspecified",Other and unspecified benign neoplasm,"For ICD concept D12.6, 'Benign neoplasm of colon, unspecified', the contrastive label should be"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0080_fd3c736191,train,8,test,calibration,D12.6,"Benign neoplasm of colon, unspecified",Other and unspecified benign neoplasm,"The diagnosis text is 'Benign neoplasm of colon, unspecified'. In this experiment, its medical concept side is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0080_fd3c736191,train,9,test,calibration,D12.6,"Benign neoplasm of colon, unspecified",Other and unspecified benign neoplasm,"Medical concept extraction task. Input diagnosis: Benign neoplasm of colon, unspecified. Output concept:"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0080_fd3c736191,train,10,test,calibration,D12.6,"Benign neoplasm of colon, unspecified",Other and unspecified benign neoplasm,"Given the ICD description Benign neoplasm of colon, unspecified and code D12.6, classify the concept as"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,1,train,train,C13,Malignant neoplasm of hypopharynx,Cancer of head and neck,Clinical coding note: ICD C13 is described as Malignant neoplasm of hypopharynx. The contrastive medical concept is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,2,train,train,C13,Malignant neoplasm of hypopharynx,Cancer of head and neck,Medical ontology entry: Malignant neoplasm of hypopharynx (C13). The best concept label is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,3,train,train,C13,Malignant neoplasm of hypopharynx,Cancer of head and neck,A clinician reviews the diagnosis 'Malignant neoplasm of hypopharynx' with ICD code C13. This diagnosis belongs to the concept
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,4,train,train,C13,Malignant neoplasm of hypopharynx,Cancer of head and neck,"In a diagnostic terminology table, C13 means Malignant neoplasm of hypopharynx. The relevant concept category is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,5,train,train,C13,Malignant neoplasm of hypopharynx,Cancer of head and neck,Coding audit: diagnosis=C13; description=Malignant neoplasm of hypopharynx. Assign the medical concept label:
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,6,train,train,C13,Malignant neoplasm of hypopharynx,Cancer of head and neck,EHR problem list item: Malignant neoplasm of hypopharynx. The high-level concept represented by this item is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,7,train,train,C13,Malignant neoplasm of hypopharynx,Cancer of head and neck,"For ICD concept C13, 'Malignant neoplasm of hypopharynx', the contrastive label should be"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,8,test,calibration,C13,Malignant neoplasm of hypopharynx,Cancer of head and neck,"The diagnosis text is 'Malignant neoplasm of hypopharynx'. In this experiment, its medical concept side is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,9,test,calibration,C13,Malignant neoplasm of hypopharynx,Cancer of head and neck,Medical concept extraction task. Input diagnosis: Malignant neoplasm of hypopharynx. Output concept:
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,10,test,calibration,C13,Malignant neoplasm of hypopharynx,Cancer of head and neck,"Given the ICD description Malignant neoplasm of hypopharynx and code C13, classify the concept as"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,1,train,train,D29,Benign neoplasm of male genital organs,Other and unspecified benign neoplasm,Clinical coding note: ICD D29 is described as Benign neoplasm of male genital organs. The contrastive medical concept is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,2,train,train,D29,Benign neoplasm of male genital organs,Other and unspecified benign neoplasm,Medical ontology entry: Benign neoplasm of male genital organs (D29). The best concept label is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,3,train,train,D29,Benign neoplasm of male genital organs,Other and unspecified benign neoplasm,A clinician reviews the diagnosis 'Benign neoplasm of male genital organs' with ICD code D29. This diagnosis belongs to the concept
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,4,train,train,D29,Benign neoplasm of male genital organs,Other and unspecified benign neoplasm,"In a diagnostic terminology table, D29 means Benign neoplasm of male genital organs. The relevant concept category is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,5,train,train,D29,Benign neoplasm of male genital organs,Other and unspecified benign neoplasm,Coding audit: diagnosis=D29; description=Benign neoplasm of male genital organs. Assign the medical concept label:
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,6,train,train,D29,Benign neoplasm of male genital organs,Other and unspecified benign neoplasm,EHR problem list item: Benign neoplasm of male genital organs. The high-level concept represented by this item is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,7,train,train,D29,Benign neoplasm of male genital organs,Other and unspecified benign neoplasm,"For ICD concept D29, 'Benign neoplasm of male genital organs', the contrastive label should be"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,8,test,calibration,D29,Benign neoplasm of male genital organs,Other and unspecified benign neoplasm,"The diagnosis text is 'Benign neoplasm of male genital organs'. In this experiment, its medical concept side is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,9,test,calibration,D29,Benign neoplasm of male genital organs,Other and unspecified benign neoplasm,Medical concept extraction task. Input diagnosis: Benign neoplasm of male genital organs. Output concept:
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0081_90c49a4b7b,train,10,test,calibration,D29,Benign neoplasm of male genital organs,Other and unspecified benign neoplasm,"Given the ICD description Benign neoplasm of male genital organs and code D29, classify the concept as"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0082_6aea5d1022,train,1,train,train,C11,Malignant neoplasm of nasopharynx,Cancer of head and neck,Clinical coding note: ICD C11 is described as Malignant neoplasm of nasopharynx. The contrastive medical concept is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0082_6aea5d1022,train,2,train,train,C11,Malignant neoplasm of nasopharynx,Cancer of head and neck,Medical ontology entry: Malignant neoplasm of nasopharynx (C11). The best concept label is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0082_6aea5d1022,train,3,train,train,C11,Malignant neoplasm of nasopharynx,Cancer of head and neck,A clinician reviews the diagnosis 'Malignant neoplasm of nasopharynx' with ICD code C11. This diagnosis belongs to the concept
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0082_6aea5d1022,train,4,train,train,C11,Malignant neoplasm of nasopharynx,Cancer of head and neck,"In a diagnostic terminology table, C11 means Malignant neoplasm of nasopharynx. The relevant concept category is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0082_6aea5d1022,train,5,train,train,C11,Malignant neoplasm of nasopharynx,Cancer of head and neck,Coding audit: diagnosis=C11; description=Malignant neoplasm of nasopharynx. Assign the medical concept label:
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0082_6aea5d1022,train,6,train,train,C11,Malignant neoplasm of nasopharynx,Cancer of head and neck,EHR problem list item: Malignant neoplasm of nasopharynx. The high-level concept represented by this item is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0082_6aea5d1022,train,7,train,train,C11,Malignant neoplasm of nasopharynx,Cancer of head and neck,"For ICD concept C11, 'Malignant neoplasm of nasopharynx', the contrastive label should be"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0082_6aea5d1022,train,8,test,calibration,C11,Malignant neoplasm of nasopharynx,Cancer of head and neck,"The diagnosis text is 'Malignant neoplasm of nasopharynx'. In this experiment, its medical concept side is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0082_6aea5d1022,train,9,test,calibration,C11,Malignant neoplasm of nasopharynx,Cancer of head and neck,Medical concept extraction task. Input diagnosis: Malignant neoplasm of nasopharynx. Output concept:
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0082_6aea5d1022,train,10,test,calibration,C11,Malignant neoplasm of nasopharynx,Cancer of head and neck,"Given the ICD description Malignant neoplasm of nasopharynx and code C11, classify the concept as"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0082_6aea5d1022,train,1,train,train,D23.5,Other benign neoplasm of skin of trunk,Other and unspecified benign neoplasm,Clinical coding note: ICD D23.5 is described as Other benign neoplasm of skin of trunk. The contrastive medical concept is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0082_6aea5d1022,train,2,train,train,D23.5,Other benign neoplasm of skin of trunk,Other and unspecified benign neoplasm,Medical ontology entry: Other benign neoplasm of skin of trunk (D23.5). The best concept label is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0082_6aea5d1022,train,3,train,train,D23.5,Other benign neoplasm of skin of trunk,Other and unspecified benign neoplasm,A clinician reviews the diagnosis 'Other benign neoplasm of skin of trunk' with ICD code D23.5. This diagnosis belongs to the concept
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0082_6aea5d1022,train,4,train,train,D23.5,Other benign neoplasm of skin of trunk,Other and unspecified benign neoplasm,"In a diagnostic terminology table, D23.5 means Other benign neoplasm of skin of trunk. The relevant concept category is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0082_6aea5d1022,train,5,train,train,D23.5,Other benign neoplasm of skin of trunk,Other and unspecified benign neoplasm,Coding audit: diagnosis=D23.5; description=Other benign neoplasm of skin of trunk. Assign the medical concept label:
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0082_6aea5d1022,train,6,train,train,D23.5,Other benign neoplasm of skin of trunk,Other and unspecified benign neoplasm,EHR problem list item: Other benign neoplasm of skin of trunk. The high-level concept represented by this item is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0082_6aea5d1022,train,7,train,train,D23.5,Other benign neoplasm of skin of trunk,Other and unspecified benign neoplasm,"For ICD concept D23.5, 'Other benign neoplasm of skin of trunk', the contrastive label should be"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0082_6aea5d1022,train,8,test,calibration,D23.5,Other benign neoplasm of skin of trunk,Other and unspecified benign neoplasm,"The diagnosis text is 'Other benign neoplasm of skin of trunk'. In this experiment, its medical concept side is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0082_6aea5d1022,train,9,test,calibration,D23.5,Other benign neoplasm of skin of trunk,Other and unspecified benign neoplasm,Medical concept extraction task. Input diagnosis: Other benign neoplasm of skin of trunk. Output concept:
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,negative,benign,Benign neoplasm,Malignant neoplasm,neoplasm_behavior_0082_6aea5d1022,train,10,test,calibration,D23.5,Other benign neoplasm of skin of trunk,Other and unspecified benign neoplasm,"Given the ICD description Other benign neoplasm of skin of trunk and code D23.5, classify the concept as"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0083_34b1f870c4,train,1,train,train,C05.1,Malignant neoplasm of soft palate,Cancer of head and neck,Clinical coding note: ICD C05.1 is described as Malignant neoplasm of soft palate. The contrastive medical concept is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0083_34b1f870c4,train,2,train,train,C05.1,Malignant neoplasm of soft palate,Cancer of head and neck,Medical ontology entry: Malignant neoplasm of soft palate (C05.1). The best concept label is
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0083_34b1f870c4,train,3,train,train,C05.1,Malignant neoplasm of soft palate,Cancer of head and neck,A clinician reviews the diagnosis 'Malignant neoplasm of soft palate' with ICD code C05.1. This diagnosis belongs to the concept
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0083_34b1f870c4,train,4,train,train,C05.1,Malignant neoplasm of soft palate,Cancer of head and neck,"In a diagnostic terminology table, C05.1 means Malignant neoplasm of soft palate. The relevant concept category is"
neoplasm_behavior,Neoplasm behavior: malignant versus benign.,positive,malignant,Malignant neoplasm,Benign neoplasm,neoplasm_behavior_0083_34b1f870c4,train,5,train,train,C05.1,Malignant neoplasm of soft palate,Cancer of head and neck,Coding audit: diagnosis=C05.1; description=Malignant neoplasm of soft palate. Assign the medical concept label:
