axis_id,pair_id,template_id,split,side,projection,predicted_side,correct,prompt
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,2,train,negative,-6851.55517578125,negative,1,Medical ontology entry: Effusion of joint of multiple sites (719.09). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,3,train,negative,-5374.1962890625,negative,1,A clinician reviews the diagnosis 'Effusion of joint of multiple sites' with ICD code 719.09. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,4,train,negative,-6588.259765625,negative,1,"In a diagnostic terminology table, 719.09 means Effusion of joint of multiple sites. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,5,train,negative,-5657.26171875,negative,1,Coding audit: diagnosis=719.09; description=Effusion of joint of multiple sites. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,6,train,negative,-7375.81884765625,negative,1,EHR problem list item: Effusion of joint of multiple sites. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,7,train,negative,-5443.86181640625,negative,1,"For ICD concept 719.09, 'Effusion of joint of multiple sites', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,1,train,positive,-3380.828125,positive,1,Clinical coding note: ICD 730.22 is described as Unspecified osteomyelitis involving upper arm. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,2,train,positive,-2264.016357421875,positive,1,Medical ontology entry: Unspecified osteomyelitis involving upper arm (730.22). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,3,train,positive,-5161.76171875,positive,1,A clinician reviews the diagnosis 'Unspecified osteomyelitis involving upper arm' with ICD code 730.22. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,4,train,positive,-2680.146484375,positive,1,"In a diagnostic terminology table, 730.22 means Unspecified osteomyelitis involving upper arm. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,5,train,positive,-3592.680419921875,positive,1,Coding audit: diagnosis=730.22; description=Unspecified osteomyelitis involving upper arm. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,6,train,positive,-2786.898681640625,positive,1,EHR problem list item: Unspecified osteomyelitis involving upper arm. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,7,train,positive,-4502.517578125,positive,1,"For ICD concept 730.22, 'Unspecified osteomyelitis involving upper arm', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,1,train,negative,-7853.32080078125,negative,1,"Clinical coding note: ICD 719.00 is described as Effusion of joint, site unspecified. The contrastive medical concept is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,2,train,negative,-6816.3974609375,negative,1,"Medical ontology entry: Effusion of joint, site unspecified (719.00). The best concept label is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,3,train,negative,-5456.38330078125,negative,1,"A clinician reviews the diagnosis 'Effusion of joint, site unspecified' with ICD code 719.00. This diagnosis belongs to the concept"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,4,train,negative,-6909.11181640625,negative,1,"In a diagnostic terminology table, 719.00 means Effusion of joint, site unspecified. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,5,train,negative,-5764.2939453125,negative,1,"Coding audit: diagnosis=719.00; description=Effusion of joint, site unspecified. Assign the medical concept label:"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,6,train,negative,-7481.1748046875,negative,1,"EHR problem list item: Effusion of joint, site unspecified. The high-level concept represented by this item is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,7,train,negative,-5589.58642578125,negative,1,"For ICD concept 719.00, 'Effusion of joint, site unspecified', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0041_75f3e3186f,8,test,positive,-6485.01904296875,negative,0,"The diagnosis text is 'Acute osteomyelitis involving shoulder region'. In this experiment, its medical concept side is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0041_75f3e3186f,9,test,positive,-2783.078125,positive,1,Medical concept extraction task. Input diagnosis: Acute osteomyelitis involving shoulder region. Output concept:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0041_75f3e3186f,10,test,positive,-6594.51708984375,negative,0,"Given the ICD description Acute osteomyelitis involving shoulder region and code 730.01, classify the concept as"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0041_75f3e3186f,8,test,negative,-6787.63916015625,negative,1,"The diagnosis text is 'Kaschin-Beck disease involving hand'. In this experiment, its medical concept side is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0041_75f3e3186f,9,test,negative,-6493.54248046875,negative,1,Medical concept extraction task. Input diagnosis: Kaschin-Beck disease involving hand. Output concept:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0041_75f3e3186f,10,test,negative,-6808.447265625,negative,1,"Given the ICD description Kaschin-Beck disease involving hand and code 716.04, classify the concept as"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0042_135a3298bc,8,test,positive,-6445.73828125,negative,0,"The diagnosis text is 'Chronic osteomyelitis involving multiple sites'. In this experiment, its medical concept side is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0042_135a3298bc,9,test,positive,-1576.99853515625,positive,1,Medical concept extraction task. Input diagnosis: Chronic osteomyelitis involving multiple sites. Output concept:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0042_135a3298bc,10,test,positive,-6492.376953125,negative,0,"Given the ICD description Chronic osteomyelitis involving multiple sites and code 730.19, classify the concept as"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0042_135a3298bc,8,test,negative,-6592.1220703125,negative,1,"The diagnosis text is 'Effusion of joint of shoulder region'. In this experiment, its medical concept side is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0042_135a3298bc,9,test,negative,-7553.3349609375,negative,1,Medical concept extraction task. Input diagnosis: Effusion of joint of shoulder region. Output concept:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0042_135a3298bc,10,test,negative,-6843.560546875,negative,1,"Given the ICD description Effusion of joint of shoulder region and code 719.01, classify the concept as"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0043_7794343c1d,8,test,positive,-6480.0830078125,negative,0,"The diagnosis text is 'Chronic osteomyelitis involving ankle and foot'. In this experiment, its medical concept side is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0043_7794343c1d,9,test,positive,-2177.638671875,positive,1,Medical concept extraction task. Input diagnosis: Chronic osteomyelitis involving ankle and foot. Output concept:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0043_7794343c1d,10,test,positive,-6468.4462890625,negative,0,"Given the ICD description Chronic osteomyelitis involving ankle and foot and code 730.17, classify the concept as"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0043_7794343c1d,8,test,negative,-6369.228515625,negative,1,"The diagnosis text is 'Ankylosis of joint of multiple sites'. In this experiment, its medical concept side is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0043_7794343c1d,9,test,negative,-6853.12255859375,negative,1,Medical concept extraction task. Input diagnosis: Ankylosis of joint of multiple sites. Output concept:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0043_7794343c1d,10,test,negative,-6818.16748046875,negative,1,"Given the ICD description Ankylosis of joint of multiple sites and code 718.59, classify the concept as"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,1,train,positive,-5005.50048828125,positive,1,Clinical coding note: ICD 711.94 is described as Unspecified infective arthritis involving hand. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,2,train,positive,-4112.236328125,positive,1,Medical ontology entry: Unspecified infective arthritis involving hand (711.94). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,3,train,positive,-5361.65625,negative,0,A clinician reviews the diagnosis 'Unspecified infective arthritis involving hand' with ICD code 711.94. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,4,train,positive,-4718.60693359375,positive,1,"In a diagnostic terminology table, 711.94 means Unspecified infective arthritis involving hand. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,5,train,positive,-4114.029296875,positive,1,Coding audit: diagnosis=711.94; description=Unspecified infective arthritis involving hand. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,6,train,positive,-4856.19921875,positive,1,EHR problem list item: Unspecified infective arthritis involving hand. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,7,train,positive,-4895.564453125,positive,1,"For ICD concept 711.94, 'Unspecified infective arthritis involving hand', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,1,train,negative,-7620.1064453125,negative,1,"Clinical coding note: ICD 718.50 is described as Ankylosis of joint, site unspecified. The contrastive medical concept is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,2,train,negative,-5585.8984375,negative,1,"Medical ontology entry: Ankylosis of joint, site unspecified (718.50). The best concept label is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,3,train,negative,-5336.75341796875,negative,1,"A clinician reviews the diagnosis 'Ankylosis of joint, site unspecified' with ICD code 718.50. This diagnosis belongs to the concept"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,4,train,negative,-6507.84619140625,negative,1,"In a diagnostic terminology table, 718.50 means Ankylosis of joint, site unspecified. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,5,train,negative,-5283.7314453125,negative,1,"Coding audit: diagnosis=718.50; description=Ankylosis of joint, site unspecified. Assign the medical concept label:"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,6,train,negative,-7128.30126953125,negative,1,"EHR problem list item: Ankylosis of joint, site unspecified. The high-level concept represented by this item is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,7,train,negative,-5173.22021484375,positive,0,"For ICD concept 718.50, 'Ankylosis of joint, site unspecified', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,1,train,positive,-5302.69482421875,negative,0,Clinical coding note: ICD 711.36 is described as Postdysenteric arthropathy involving lower leg. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,2,train,positive,-4462.7119140625,positive,1,Medical ontology entry: Postdysenteric arthropathy involving lower leg (711.36). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,3,train,positive,-5418.60302734375,negative,0,A clinician reviews the diagnosis 'Postdysenteric arthropathy involving lower leg' with ICD code 711.36. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,4,train,positive,-4586.466796875,positive,1,"In a diagnostic terminology table, 711.36 means Postdysenteric arthropathy involving lower leg. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,5,train,positive,-4333.271484375,positive,1,Coding audit: diagnosis=711.36; description=Postdysenteric arthropathy involving lower leg. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,6,train,positive,-5072.25341796875,positive,1,EHR problem list item: Postdysenteric arthropathy involving lower leg. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,7,train,positive,-4946.55078125,positive,1,"For ICD concept 711.36, 'Postdysenteric arthropathy involving lower leg', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,1,train,negative,-7376.892578125,negative,1,Clinical coding note: ICD 718.10 is described as Loose body in joint site unspecified. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,2,train,negative,-6990.88623046875,negative,1,Medical ontology entry: Loose body in joint site unspecified (718.10). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,3,train,negative,-5388.53759765625,negative,1,A clinician reviews the diagnosis 'Loose body in joint site unspecified' with ICD code 718.10. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,4,train,negative,-6483.30859375,negative,1,"In a diagnostic terminology table, 718.10 means Loose body in joint site unspecified. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,5,train,negative,-5678.24267578125,negative,1,Coding audit: diagnosis=718.10; description=Loose body in joint site unspecified. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,6,train,negative,-7724.802734375,negative,1,EHR problem list item: Loose body in joint site unspecified. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,7,train,negative,-5393.82177734375,negative,1,"For ICD concept 718.10, 'Loose body in joint site unspecified', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0046_88ca265bd6,1,train,positive,-5789.44580078125,negative,0,Clinical coding note: ICD 711.32 is described as Postdysenteric arthropathy involving upper arm. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0046_88ca265bd6,2,train,positive,-4801.61279296875,positive,1,Medical ontology entry: Postdysenteric arthropathy involving upper arm (711.32). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0046_88ca265bd6,3,train,positive,-5415.91650390625,negative,0,A clinician reviews the diagnosis 'Postdysenteric arthropathy involving upper arm' with ICD code 711.32. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0046_88ca265bd6,4,train,positive,-4731.9228515625,positive,1,"In a diagnostic terminology table, 711.32 means Postdysenteric arthropathy involving upper arm. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0046_88ca265bd6,5,train,positive,-4675.91748046875,positive,1,Coding audit: diagnosis=711.32; description=Postdysenteric arthropathy involving upper arm. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0046_88ca265bd6,6,train,positive,-5364.85009765625,negative,0,EHR problem list item: Postdysenteric arthropathy involving upper arm. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0046_88ca265bd6,7,train,positive,-5105.68701171875,positive,1,"For ICD concept 711.32, 'Postdysenteric arthropathy involving upper arm', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0046_88ca265bd6,1,train,negative,-7147.76611328125,negative,1,Clinical coding note: ICD 716.44 is described as Transient arthropathy involving hand. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0046_88ca265bd6,2,train,negative,-6128.1962890625,negative,1,Medical ontology entry: Transient arthropathy involving hand (716.44). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0046_88ca265bd6,3,train,negative,-5377.71630859375,negative,1,A clinician reviews the diagnosis 'Transient arthropathy involving hand' with ICD code 716.44. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0046_88ca265bd6,4,train,negative,-5813.5693359375,negative,1,"In a diagnostic terminology table, 716.44 means Transient arthropathy involving hand. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0046_88ca265bd6,5,train,negative,-5545.6943359375,negative,1,Coding audit: diagnosis=716.44; description=Transient arthropathy involving hand. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0046_88ca265bd6,6,train,negative,-7025.48388671875,negative,1,EHR problem list item: Transient arthropathy involving hand. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0046_88ca265bd6,7,train,negative,-5413.1904296875,negative,1,"For ICD concept 716.44, 'Transient arthropathy involving hand', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0047_685a15ca2e,1,train,positive,-6023.0703125,negative,0,Clinical coding note: ICD 711.24 is described as Arthropathy in Behcets syndrome involving hand. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0047_685a15ca2e,2,train,positive,-5224.08447265625,positive,1,Medical ontology entry: Arthropathy in Behcets syndrome involving hand (711.24). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0047_685a15ca2e,3,train,positive,-5310.9599609375,negative,0,A clinician reviews the diagnosis 'Arthropathy in Behcets syndrome involving hand' with ICD code 711.24. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0047_685a15ca2e,4,train,positive,-4982.6025390625,positive,1,"In a diagnostic terminology table, 711.24 means Arthropathy in Behcets syndrome involving hand. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0047_685a15ca2e,5,train,positive,-4815.24267578125,positive,1,Coding audit: diagnosis=711.24; description=Arthropathy in Behcets syndrome involving hand. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0047_685a15ca2e,6,train,positive,-5953.9931640625,negative,0,EHR problem list item: Arthropathy in Behcets syndrome involving hand. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0047_685a15ca2e,7,train,positive,-5161.2998046875,positive,1,"For ICD concept 711.24, 'Arthropathy in Behcets syndrome involving hand', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0047_685a15ca2e,1,train,negative,-7332.92138671875,negative,1,Clinical coding note: ICD 716.34 is described as Climacteric arthritis involving hand. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0047_685a15ca2e,2,train,negative,-6037.92333984375,negative,1,Medical ontology entry: Climacteric arthritis involving hand (716.34). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0047_685a15ca2e,3,train,negative,-5351.53173828125,negative,1,A clinician reviews the diagnosis 'Climacteric arthritis involving hand' with ICD code 716.34. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0047_685a15ca2e,4,train,negative,-6122.98193359375,negative,1,"In a diagnostic terminology table, 716.34 means Climacteric arthritis involving hand. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0047_685a15ca2e,5,train,negative,-5449.92236328125,negative,1,Coding audit: diagnosis=716.34; description=Climacteric arthritis involving hand. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0047_685a15ca2e,6,train,negative,-7300.0703125,negative,1,EHR problem list item: Climacteric arthritis involving hand. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0047_685a15ca2e,7,train,negative,-5423.95263671875,negative,1,"For ICD concept 716.34, 'Climacteric arthritis involving hand', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0048_dd25fbf627,1,train,positive,-3532.7353515625,positive,1,Clinical coding note: ICD 730.99 is described as Unspecified infection of bone in multiple sites. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0048_dd25fbf627,2,train,positive,-3618.741455078125,positive,1,Medical ontology entry: Unspecified infection of bone in multiple sites (730.99). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0048_dd25fbf627,3,train,positive,-5194.8984375,positive,1,A clinician reviews the diagnosis 'Unspecified infection of bone in multiple sites' with ICD code 730.99. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0048_dd25fbf627,4,train,positive,-4181.97998046875,positive,1,"In a diagnostic terminology table, 730.99 means Unspecified infection of bone in multiple sites. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0048_dd25fbf627,5,train,positive,-3112.917724609375,positive,1,Coding audit: diagnosis=730.99; description=Unspecified infection of bone in multiple sites. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0048_dd25fbf627,6,train,positive,-4142.5,positive,1,EHR problem list item: Unspecified infection of bone in multiple sites. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0048_dd25fbf627,7,train,positive,-4752.9677734375,positive,1,"For ICD concept 730.99, 'Unspecified infection of bone in multiple sites', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0048_dd25fbf627,1,train,negative,-7023.9326171875,negative,1,Clinical coding note: ICD 716.23 is described as Allergic arthritis involving forearm. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0048_dd25fbf627,2,train,negative,-5841.8017578125,negative,1,Medical ontology entry: Allergic arthritis involving forearm (716.23). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0048_dd25fbf627,3,train,negative,-5450.25,negative,1,A clinician reviews the diagnosis 'Allergic arthritis involving forearm' with ICD code 716.23. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0048_dd25fbf627,4,train,negative,-5796.85498046875,negative,1,"In a diagnostic terminology table, 716.23 means Allergic arthritis involving forearm. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0048_dd25fbf627,5,train,negative,-5256.978515625,positive,0,Coding audit: diagnosis=716.23; description=Allergic arthritis involving forearm. Assign the medical concept label:
